datetime,duration_execution,method,environment,step,goal_sample_rate,corner_sample_rate,max_iterations,iterations,path_length
2024-12-22-20-19-17,0.3111886978149414,OBRRT,env2,2,0.1,0.4,1500,1500,0.0
2024-12-22-20-19-18,0.31243300437927246,RRT,env2,2,0.1,0.4,1500,1500,0.0
2024-12-22-20-19-19,1.5191254615783691,RRT*,env2,2,0.1,0.4,1500,1500,0.0
2024-12-22-20-19-20,0.24859404563903809,OBRRT,env2,2,0.1,0.4,1500,1500,0.0
2024-12-22-20-19-20,0.3353760242462158,RRT,env2,2,0.1,0.4,1500,1351,100.26909402277902
2024-12-22-20-19-21,1.505906105041504,RRT*,env2,2,0.1,0.4,1500,1500,0.0
2024-12-22-20-19-22,0.2814912796020508,OBRRT,env2,2,0.1,0.4,1500,1500,0.0
2024-12-22-20-19-22,0.30171799659729004,RRT,env2,2,0.1,0.4,1500,1500,0.0
2024-12-22-20-19-23,1.4057908058166504,RRT*,env2,2,0.1,0.4,1500,1500,0.0
2024-12-22-20-19-24,0.39454054832458496,OBRRT,env2,2,0.1,0.4,1500,1204,96.41660883096242
2024-12-22-20-19-24,0.29285454750061035,RRT,env2,2,0.1,0.4,1500,1500,0.0
2024-12-22-20-19-26,1.4863145351409912,RRT*,env2,2,0.1,0.4,1500,1500,0.0
2024-12-22-20-19-26,0.4055020809173584,OBRRT,env2,2,0.1,0.4,1500,921,105.6903747195166
2024-12-22-20-19-26,0.26456427574157715,RRT,env2,2,0.1,0.4,1500,1500,0.0
2024-12-22-20-19-28,1.3457307815551758,RRT*,env2,2,0.1,0.4,1500,1500,0.0
2024-12-22-20-19-28,0.29307031631469727,OBRRT,env2,2,0.1,0.4,1500,1500,0.0
2024-12-22-20-19-28,0.276470422744751,RRT,env2,2,0.1,0.4,1500,1500,0.0
2024-12-22-20-19-30,1.5127975940704346,RRT*,env2,2,0.1,0.4,1500,1500,0.0
2024-12-22-20-19-30,0.29929065704345703,OBRRT,env2,2,0.1,0.4,1500,1500,0.0
2024-12-22-20-19-30,0.30843520164489746,RRT,env2,2,0.1,0.4,1500,1500,0.0
2024-12-22-20-19-32,1.51558518409729,RRT*,env2,2,0.1,0.4,1500,1500,0.0
2024-12-22-20-19-32,0.38011860847473145,OBRRT,env2,2,0.1,0.4,1500,1210,105.49945142921148
2024-12-22-20-19-32,0.2806541919708252,RRT,env2,2,0.1,0.4,1500,1500,0.0
2024-12-22-20-19-34,1.4402103424072266,RRT*,env2,2,0.1,0.4,1500,1500,0.0
2024-12-22-20-19-34,0.3471527099609375,OBRRT,env2,2,0.1,0.4,1500,1500,0.0
2024-12-22-20-19-35,0.4307570457458496,RRT,env2,2,0.1,0.4,1500,611,106.22053276491197
2024-12-22-20-19-36,1.513157844543457,RRT*,env2,2,0.1,0.4,1500,1500,0.0
2024-12-22-20-19-37,0.44362401962280273,OBRRT,env2,2,0.1,0.4,1500,1011,105.90414169288488
2024-12-22-20-19-37,0.3153412342071533,RRT,env2,2,0.1,0.4,1500,1500,0.0
2024-12-22-20-19-38,1.5209577083587646,RRT*,env2,2,0.1,0.4,1500,1500,0.0
2024-12-22-20-19-39,0.3375966548919678,OBRRT,env2,2,0.1,0.4,1500,1500,0.0
2024-12-22-20-19-39,0.29793334007263184,RRT,env2,2,0.1,0.4,1500,1500,0.0
2024-12-22-20-19-41,1.72129225730896,RRT*,env2,2,0.1,0.4,1500,1500,0.0
2024-12-22-20-19-41,0.39199209213256836,OBRRT,env2,2,0.1,0.4,1500,1211,99.84163594985768
2024-12-22-20-19-41,0.3040347099304199,RRT,env2,2,0.1,0.4,1500,1500,0.0
2024-12-22-20-19-46,4.745939254760742,RRT*,env2,2,0.1,0.4,1500,915,91.3600041806015
2024-12-22-20-19-47,0.41150403022766113,OBRRT,env2,2,0.1,0.4,1500,1344,98.30338977761193
2024-12-22-20-19-47,0.3214380741119385,RRT,env2,2,0.1,0.4,1500,1500,0.0
2024-12-22-20-19-48,1.4721994400024414,RRT*,env2,2,0.1,0.4,1500,1500,0.0
2024-12-22-20-19-49,0.2698686122894287,OBRRT,env2,2,0.1,0.4,1500,1500,0.0
2024-12-22-20-19-49,0.2690732479095459,RRT,env2,2,0.1,0.4,1500,1500,0.0
2024-12-22-20-19-51,1.548933506011963,RRT*,env2,2,0.1,0.4,1500,1500,0.0
2024-12-22-20-19-51,0.3542613983154297,OBRRT,env2,2,0.1,0.4,1500,1344,100.38900902128829
2024-12-22-20-19-51,0.3317444324493408,RRT,env2,2,0.1,0.4,1500,1500,0.0
2024-12-22-20-19-53,1.7831764221191406,RRT*,env2,2,0.1,0.4,1500,1500,0.0
2024-12-22-20-19-54,0.49881410598754883,OBRRT,env2,2,0.1,0.4,1500,664,100.53231301702489
2024-12-22-20-19-54,0.30527520179748535,RRT,env2,2,0.1,0.4,1500,1500,0.0
2024-12-22-20-19-55,1.6301159858703613,RRT*,env2,2,0.1,0.4,1500,1500,0.0
2024-12-22-20-19-56,0.3159453868865967,OBRRT,env2,2,0.1,0.4,1500,1500,0.0
2024-12-22-20-19-56,0.3019592761993408,RRT,env2,2,0.1,0.4,1500,1500,0.0
2024-12-22-20-19-57,1.3821909427642822,RRT*,env2,2,0.1,0.4,1500,1500,0.0
2024-12-22-20-19-58,0.22907662391662598,OBRRT,env2,2,0.1,0.4,1500,1500,0.0
2024-12-22-20-19-58,0.3206796646118164,RRT,env2,2,0.1,0.4,1500,1500,0.0
2024-12-22-20-20-00,1.5226213932037354,RRT*,env2,2,0.1,0.4,1500,1500,0.0
2024-12-22-20-20-00,0.49433016777038574,OBRRT,env2,2,0.1,0.4,1500,984,100.96367642639632
2024-12-22-20-20-00,0.3310551643371582,RRT,env2,2,0.1,0.4,1500,1500,0.0
2024-12-22-20-20-02,1.5803813934326172,RRT*,env2,2,0.1,0.4,1500,1500,0.0
2024-12-22-20-20-02,0.39475107192993164,OBRRT,env2,2,0.1,0.4,1500,1500,0.0
2024-12-22-20-20-03,0.31055474281311035,RRT,env2,2,0.1,0.4,1500,1500,0.0
2024-12-22-20-20-04,1.6874027252197266,RRT*,env2,2,0.1,0.4,1500,1414,102.27009112719789
2024-12-22-20-20-05,0.2962782382965088,OBRRT,env2,2,0.1,0.4,1500,1500,0.0
2024-12-22-20-20-05,0.3219785690307617,RRT,env2,2,0.1,0.4,1500,1500,0.0
2024-12-22-20-20-07,1.6277101039886475,RRT*,env2,2,0.1,0.4,1500,1500,0.0
2024-12-22-20-20-07,0.2769169807434082,OBRRT,env2,2,0.1,0.4,1500,1500,0.0
2024-12-22-20-20-07,0.32338809967041016,RRT,env2,2,0.1,0.4,1500,1500,0.0
2024-12-22-20-20-09,1.4816584587097168,RRT*,env2,2,0.1,0.4,1500,1500,0.0
2024-12-22-20-20-09,0.3806896209716797,OBRRT,env2,2,0.1,0.4,1500,1500,0.0
2024-12-22-20-20-09,0.3442418575286865,RRT,env2,2,0.1,0.4,1500,1500,0.0
2024-12-22-20-20-11,1.590345859527588,RRT*,env2,2,0.1,0.4,1500,1500,0.0
2024-12-22-20-20-11,0.375415563583374,OBRRT,env2,2,0.1,0.4,1500,1378,101.16775258268714
2024-12-22-20-20-12,0.29207563400268555,RRT,env2,2,0.1,0.4,1500,1500,0.0
2024-12-22-20-20-13,1.379317283630371,RRT*,env2,2,0.1,0.4,1500,1500,0.0
2024-12-22-20-20-13,0.3254058361053467,OBRRT,env2,2,0.1,0.4,1500,1350,107.37206949085537
2024-12-22-20-20-14,0.29530906677246094,RRT,env2,2,0.1,0.4,1500,1500,0.0
2024-12-22-20-20-15,1.469329833984375,RRT*,env2,2,0.1,0.4,1500,1500,0.0
2024-12-22-20-20-15,0.2142806053161621,OBRRT,env2,2,0.1,0.4,1500,1500,0.0
2024-12-22-20-20-16,0.29879236221313477,RRT,env2,2,0.1,0.4,1500,1500,0.0
2024-12-22-20-20-20,4.253366231918335,RRT*,env2,2,0.1,0.4,1500,1064,91.9189477096552
2024-12-22-20-20-20,0.34537696838378906,OBRRT,env2,2,0.1,0.4,1500,1500,0.0
2024-12-22-20-20-21,0.43100976943969727,RRT,env2,2,0.1,0.4,1500,931,107.04919519517932
2024-12-22-20-20-22,1.5206632614135742,RRT*,env2,2,0.1,0.4,1500,1500,0.0
2024-12-22-20-20-23,0.3400542736053467,OBRRT,env2,2,0.1,0.4,1500,1500,0.0
2024-12-22-20-20-23,0.3140828609466553,RRT,env2,2,0.1,0.4,1500,1500,0.0
2024-12-22-20-20-25,1.7528042793273926,RRT*,env2,2,0.1,0.4,1500,1500,0.0
2024-12-22-20-20-25,0.33126163482666016,OBRRT,env2,2,0.1,0.4,1500,1500,0.0
2024-12-22-20-20-25,0.3199033737182617,RRT,env2,2,0.1,0.4,1500,1500,0.0
2024-12-22-20-20-27,1.6777265071868896,RRT*,env2,2,0.1,0.4,1500,1500,0.0
2024-12-22-20-20-28,0.6785516738891602,OBRRT,env2,2,0.1,0.4,1500,750,101.00826804747781
2024-12-22-20-20-28,0.2994256019592285,RRT,env2,2,0.1,0.4,1500,1500,0.0
2024-12-22-20-20-30,1.750647783279419,RRT*,env2,2,0.1,0.4,1500,1500,0.0
2024-12-22-20-20-30,0.3848600387573242,OBRRT,env2,2,0.1,0.4,1500,1500,0.0
2024-12-22-20-20-30,0.27426743507385254,RRT,env2,2,0.1,0.4,1500,1500,0.0
2024-12-22-20-20-32,1.400247573852539,RRT*,env2,2,0.1,0.4,1500,1500,0.0
2024-12-22-20-20-32,0.3479807376861572,OBRRT,env2,2,0.1,0.4,1500,1500,0.0
2024-12-22-20-20-32,0.38288211822509766,RRT,env2,2,0.1,0.4,1500,1500,0.0
2024-12-22-20-20-34,1.5171034336090088,RRT*,env2,2,0.1,0.4,1500,1500,0.0
2024-12-22-20-20-34,0.32183361053466797,OBRRT,env2,2,0.1,0.4,1500,1500,0.0
2024-12-22-20-20-35,0.3540511131286621,RRT,env2,2,0.1,0.4,1500,1500,0.0
2024-12-22-20-20-36,1.7694575786590576,RRT*,env2,2,0.1,0.4,1500,1500,0.0
2024-12-22-20-20-37,0.38306760787963867,OBRRT,env2,2,0.1,0.4,1500,1495,107.71389597576
2024-12-22-20-20-37,0.3947293758392334,RRT,env2,2,0.1,0.4,1500,1290,96.53177435472126
2024-12-22-20-20-39,1.596578598022461,RRT*,env2,2,0.1,0.4,1500,1500,0.0
2024-12-22-20-20-39,0.46336960792541504,OBRRT,env2,2,0.1,0.4,1500,1500,0.0
2024-12-22-20-20-40,0.3032033443450928,RRT,env2,2,0.1,0.4,1500,1500,0.0
2024-12-22-20-20-41,1.5608417987823486,RRT*,env2,2,0.1,0.4,1500,1500,0.0
2024-12-22-20-20-42,0.4657130241394043,OBRRT,env2,2,0.1,0.4,1500,1071,107.64328497110523
2024-12-22-20-20-42,0.3037552833557129,RRT,env2,2,0.1,0.4,1500,1500,0.0
2024-12-22-20-20-43,1.5907196998596191,RRT*,env2,2,0.1,0.4,1500,1500,0.0
2024-12-22-20-20-44,0.5051910877227783,OBRRT,env2,2,0.1,0.4,1500,664,105.28908043593323
2024-12-22-20-20-44,0.28208351135253906,RRT,env2,2,0.1,0.4,1500,1500,0.0
2024-12-22-20-20-46,1.6535964012145996,RRT*,env2,2,0.1,0.4,1500,1500,0.0
2024-12-22-20-20-46,0.3558182716369629,OBRRT,env2,2,0.1,0.4,1500,1500,0.0
2024-12-22-20-20-47,0.32826805114746094,RRT,env2,2,0.1,0.4,1500,1500,0.0
2024-12-22-20-20-48,1.55049729347229,RRT*,env2,2,0.1,0.4,1500,1500,0.0
2024-12-22-20-20-49,0.38412976264953613,OBRRT,env2,2,0.1,0.4,1500,1340,99.47248028188658
2024-12-22-20-20-49,0.3264613151550293,RRT,env2,2,0.1,0.4,1500,1500,0.0
2024-12-22-20-20-50,1.563661813735962,RRT*,env2,2,0.1,0.4,1500,1500,0.0
2024-12-22-20-20-51,0.35428500175476074,OBRRT,env2,2,0.1,0.4,1500,1500,0.0
2024-12-22-20-20-51,0.29621291160583496,RRT,env2,2,0.1,0.4,1500,1500,0.0
2024-12-22-20-20-53,1.6399383544921875,RRT*,env2,2,0.1,0.4,1500,1500,0.0
2024-12-22-20-20-53,0.3775765895843506,OBRRT,env2,2,0.1,0.4,1500,1386,99.1939305371912
2024-12-22-20-20-53,0.34485411643981934,RRT,env2,2,0.1,0.4,1500,1500,0.0
2024-12-22-20-20-55,1.3993289470672607,RRT*,env2,2,0.1,0.4,1500,1500,0.0
2024-12-22-20-20-55,0.3975255489349365,OBRRT,env2,2,0.1,0.4,1500,1388,98.81333344032927
2024-12-22-20-20-56,0.2937326431274414,RRT,env2,2,0.1,0.4,1500,1500,0.0
2024-12-22-20-20-57,1.434898853302002,RRT*,env2,2,0.1,0.4,1500,1500,0.0
2024-12-22-20-20-57,0.36139464378356934,OBRRT,env2,2,0.1,0.4,1500,1500,0.0
2024-12-22-20-20-58,0.29404354095458984,RRT,env2,2,0.1,0.4,1500,1500,0.0
2024-12-22-20-20-59,1.586193561553955,RRT*,env2,2,0.1,0.4,1500,1500,0.0
2024-12-22-20-21-00,0.357990026473999,OBRRT,env2,2,0.1,0.4,1500,1500,0.0
2024-12-22-20-21-00,0.35882115364074707,RRT,env2,2,0.1,0.4,1500,1500,0.0
2024-12-22-20-21-05,4.903026103973389,RRT*,env2,2,0.1,0.4,1500,883,92.80210725469058
2024-12-22-20-21-05,0.37497448921203613,OBRRT,env2,2,0.1,0.4,1500,1500,0.0
2024-12-22-20-21-05,0.30115175247192383,RRT,env2,2,0.1,0.4,1500,1500,0.0
2024-12-22-20-21-07,1.4612689018249512,RRT*,env2,2,0.1,0.4,1500,1500,0.0
2024-12-22-20-21-07,0.3137698173522949,OBRRT,env2,2,0.1,0.4,1500,1500,0.0
2024-12-22-20-21-08,0.27343273162841797,RRT,env2,2,0.1,0.4,1500,1500,0.0
2024-12-22-20-21-09,1.6947391033172607,RRT*,env2,2,0.1,0.4,1500,1500,0.0
2024-12-22-20-21-10,0.4174044132232666,OBRRT,env2,2,0.1,0.4,1500,1500,0.0
2024-12-22-20-21-10,0.31438493728637695,RRT,env2,2,0.1,0.4,1500,1500,0.0
2024-12-22-20-21-11,1.4817636013031006,RRT*,env2,2,0.1,0.4,1500,1500,0.0
2024-12-22-20-21-12,0.42108678817749023,OBRRT,env2,2,0.1,0.4,1500,1233,100.08727616876197
2024-12-22-20-21-12,0.3160872459411621,RRT,env2,2,0.1,0.4,1500,1500,0.0
2024-12-22-20-21-14,1.5079946517944336,RRT*,env2,2,0.1,0.4,1500,1500,0.0
2024-12-22-20-21-14,0.41681671142578125,OBRRT,env2,2,0.1,0.4,1500,1477,108.95041331700847
2024-12-22-20-21-14,0.3575162887573242,RRT,env2,2,0.1,0.4,1500,1500,0.0
2024-12-22-20-21-16,1.450296401977539,RRT*,env2,2,0.1,0.4,1500,1500,0.0
2024-12-22-20-21-16,0.2215423583984375,OBRRT,env2,2,0.1,0.5,1500,1500,0.0
2024-12-22-20-21-17,0.4198954105377197,RRT,env2,2,0.1,0.5,1500,877,101.68074521261678
2024-12-22-20-21-20,3.686962604522705,RRT*,env2,2,0.1,0.5,1500,1068,94.81699001340515
2024-12-22-20-21-21,0.457338809967041,OBRRT,env2,2,0.1,0.5,1500,1074,100.67846987123124
2024-12-22-20-21-21,0.3005094528198242,RRT,env2,2,0.1,0.5,1500,1500,0.0
2024-12-22-20-21-23,1.750847339630127,RRT*,env2,2,0.1,0.5,1500,1500,0.0
2024-12-22-20-21-23,0.38542628288269043,OBRRT,env2,2,0.1,0.5,1500,1191,95.47732657381928
2024-12-22-20-21-23,0.3238370418548584,RRT,env2,2,0.1,0.5,1500,1500,0.0
2024-12-22-20-21-25,1.6062374114990234,RRT*,env2,2,0.1,0.5,1500,1500,0.0
2024-12-22-20-21-25,0.20651555061340332,OBRRT,env2,2,0.1,0.5,1500,1500,0.0
2024-12-22-20-21-26,0.2964820861816406,RRT,env2,2,0.1,0.5,1500,1500,0.0
2024-12-22-20-21-27,1.632950782775879,RRT*,env2,2,0.1,0.5,1500,1500,0.0
2024-12-22-20-21-27,0.26370930671691895,OBRRT,env2,2,0.1,0.5,1500,1500,0.0
2024-12-22-20-21-28,0.36629557609558105,RRT,env2,2,0.1,0.5,1500,1500,0.0
2024-12-22-20-21-29,1.567812204360962,RRT*,env2,2,0.1,0.5,1500,1500,0.0
2024-12-22-20-21-30,0.5324373245239258,OBRRT,env2,2,0.1,0.5,1500,1500,0.0
2024-12-22-20-21-30,0.3590972423553467,RRT,env2,2,0.1,0.5,1500,1500,0.0
2024-12-22-20-21-32,1.7939817905426025,RRT*,env2,2,0.1,0.5,1500,1500,0.0
2024-12-22-20-21-32,0.37476634979248047,OBRRT,env2,2,0.1,0.5,1500,1500,0.0
2024-12-22-20-21-33,0.38686418533325195,RRT,env2,2,0.1,0.5,1500,1500,0.0
2024-12-22-20-21-35,1.668177843093872,RRT*,env2,2,0.1,0.5,1500,1500,0.0
2024-12-22-20-21-35,0.25962305068969727,OBRRT,env2,2,0.1,0.5,1500,1500,0.0
2024-12-22-20-21-35,0.3270282745361328,RRT,env2,2,0.1,0.5,1500,1500,0.0
2024-12-22-20-21-37,1.5168075561523438,RRT*,env2,2,0.1,0.5,1500,1500,0.0
2024-12-22-20-21-37,0.3255171775817871,OBRRT,env2,2,0.1,0.5,1500,1500,0.0
2024-12-22-20-21-37,0.35209012031555176,RRT,env2,2,0.1,0.5,1500,1500,0.0
2024-12-22-20-21-39,1.6129074096679688,RRT*,env2,2,0.1,0.5,1500,1500,0.0
2024-12-22-20-21-39,0.2648317813873291,OBRRT,env2,2,0.1,0.5,1500,1500,0.0
2024-12-22-20-21-39,0.3077430725097656,RRT,env2,2,0.1,0.5,1500,1500,0.0
2024-12-22-20-21-41,1.6313636302947998,RRT*,env2,2,0.1,0.5,1500,1500,0.0
2024-12-22-20-21-41,0.3010127544403076,OBRRT,env2,2,0.1,0.5,1500,1500,0.0
2024-12-22-20-21-42,0.2940859794616699,RRT,env2,2,0.1,0.5,1500,1500,0.0
2024-12-22-20-21-43,1.6967580318450928,RRT*,env2,2,0.1,0.5,1500,1500,0.0
2024-12-22-20-21-44,0.2744433879852295,OBRRT,env2,2,0.1,0.5,1500,1500,0.0
2024-12-22-20-21-44,0.36678409576416016,RRT,env2,2,0.1,0.5,1500,1500,0.0
2024-12-22-20-21-45,1.4250133037567139,RRT*,env2,2,0.1,0.5,1500,1500,0.0
2024-12-22-20-21-46,0.24851417541503906,OBRRT,env2,2,0.1,0.5,1500,1500,0.0
2024-12-22-20-21-46,0.2817227840423584,RRT,env2,2,0.1,0.5,1500,1500,0.0
2024-12-22-20-21-47,1.3432986736297607,RRT*,env2,2,0.1,0.5,1500,1500,0.0
2024-12-22-20-21-48,0.3110527992248535,OBRRT,env2,2,0.1,0.5,1500,1500,0.0
2024-12-22-20-21-48,0.31656789779663086,RRT,env2,2,0.1,0.5,1500,1500,0.0
2024-12-22-20-21-50,1.7726309299468994,RRT*,env2,2,0.1,0.5,1500,1500,0.0
2024-12-22-20-21-50,0.2927372455596924,OBRRT,env2,2,0.1,0.5,1500,1500,0.0
2024-12-22-20-21-50,0.2919445037841797,RRT,env2,2,0.1,0.5,1500,1500,0.0
2024-12-22-20-21-52,1.6104357242584229,RRT*,env2,2,0.1,0.5,1500,1500,0.0
2024-12-22-20-21-52,0.3371310234069824,OBRRT,env2,2,0.1,0.5,1500,1500,0.0
2024-12-22-20-21-53,0.3093085289001465,RRT,env2,2,0.1,0.5,1500,1500,0.0
2024-12-22-20-21-54,1.6998116970062256,RRT*,env2,2,0.1,0.5,1500,1500,0.0
2024-12-22-20-21-55,0.418687105178833,OBRRT,env2,2,0.1,0.5,1500,832,102.02218938527305
2024-12-22-20-21-55,0.3686978816986084,RRT,env2,2,0.1,0.5,1500,1057,100.40307216996264
2024-12-22-20-21-57,1.5573201179504395,RRT*,env2,2,0.1,0.5,1500,1500,0.0
2024-12-22-20-21-57,0.38361048698425293,OBRRT,env2,2,0.1,0.5,1500,1500,0.0
2024-12-22-20-21-57,0.31232237815856934,RRT,env2,2,0.1,0.5,1500,1500,0.0
2024-12-22-20-21-59,1.6529309749603271,RRT*,env2,2,0.1,0.5,1500,1500,0.0
2024-12-22-20-21-59,0.3833136558532715,OBRRT,env2,2,0.1,0.5,1500,1078,103.53557787198545
2024-12-22-20-22-00,0.30864739418029785,RRT,env2,2,0.1,0.5,1500,1500,0.0
2024-12-22-20-22-01,1.6394872665405273,RRT*,env2,2,0.1,0.5,1500,1500,0.0
2024-12-22-20-22-02,0.26128482818603516,OBRRT,env2,2,0.1,0.5,1500,1500,0.0
2024-12-22-20-22-02,0.3063371181488037,RRT,env2,2,0.1,0.5,1500,1500,0.0
2024-12-22-20-22-03,1.5392067432403564,RRT*,env2,2,0.1,0.5,1500,1500,0.0
2024-12-22-20-22-04,0.3057866096496582,OBRRT,env2,2,0.1,0.5,1500,1500,0.0
2024-12-22-20-22-04,0.27666234970092773,RRT,env2,2,0.1,0.5,1500,1500,0.0
2024-12-22-20-22-05,1.449502944946289,RRT*,env2,2,0.1,0.5,1500,1500,0.0
2024-12-22-20-22-06,0.1903541088104248,OBRRT,env2,2,0.1,0.5,1500,1500,0.0
2024-12-22-20-22-06,0.30258917808532715,RRT,env2,2,0.1,0.5,1500,1500,0.0
2024-12-22-20-22-08,1.55769681930542,RRT*,env2,2,0.1,0.5,1500,1500,0.0
2024-12-22-20-22-08,0.23007845878601074,OBRRT,env2,2,0.1,0.5,1500,1500,0.0
2024-12-22-20-22-08,0.31691694259643555,RRT,env2,2,0.1,0.5,1500,1344,99.10335435828745
2024-12-22-20-22-09,1.417473316192627,RRT*,env2,2,0.1,0.5,1500,1500,0.0
2024-12-22-20-22-10,0.23558402061462402,OBRRT,env2,2,0.1,0.5,1500,1500,0.0
2024-12-22-20-22-10,0.3447685241699219,RRT,env2,2,0.1,0.5,1500,1296,106.10020435122729
2024-12-22-20-22-11,1.4280729293823242,RRT*,env2,2,0.1,0.5,1500,1500,0.0
2024-12-22-20-22-12,0.29288482666015625,OBRRT,env2,2,0.1,0.5,1500,1407,93.07107455415307
2024-12-22-20-22-12,0.2846672534942627,RRT,env2,2,0.1,0.5,1500,1500,0.0
2024-12-22-20-22-14,1.627089262008667,RRT*,env2,2,0.1,0.5,1500,1500,0.0
2024-12-22-20-22-14,0.26970767974853516,OBRRT,env2,2,0.1,0.5,1500,1500,0.0
2024-12-22-20-22-14,0.32423901557922363,RRT,env2,2,0.1,0.5,1500,1500,0.0
2024-12-22-20-22-16,1.5982439517974854,RRT*,env2,2,0.1,0.5,1500,1500,0.0
2024-12-22-20-22-16,0.302976131439209,OBRRT,env2,2,0.1,0.5,1500,1500,0.0
2024-12-22-20-22-16,0.29144930839538574,RRT,env2,2,0.1,0.5,1500,1500,0.0
2024-12-22-20-22-18,1.460761547088623,RRT*,env2,2,0.1,0.5,1500,1500,0.0
2024-12-22-20-22-18,0.2826712131500244,OBRRT,env2,2,0.1,0.5,1500,1500,0.0
2024-12-22-20-22-19,0.29102158546447754,RRT,env2,2,0.1,0.5,1500,1500,0.0
2024-12-22-20-22-20,1.7226567268371582,RRT*,env2,2,0.1,0.5,1500,1500,0.0
2024-12-22-20-22-21,0.4505767822265625,OBRRT,env2,2,0.1,0.5,1500,789,95.95631863805978
2024-12-22-20-22-21,0.31476283073425293,RRT,env2,2,0.1,0.5,1500,1500,0.0
2024-12-22-20-22-23,1.6168510913848877,RRT*,env2,2,0.1,0.5,1500,1500,0.0
2024-12-22-20-22-23,0.3624842166900635,OBRRT,env2,2,0.1,0.5,1500,1500,0.0
2024-12-22-20-22-23,0.2796032428741455,RRT,env2,2,0.1,0.5,1500,1500,0.0
2024-12-22-20-22-25,1.3853566646575928,RRT*,env2,2,0.1,0.5,1500,1500,0.0
2024-12-22-20-22-25,0.3440415859222412,OBRRT,env2,2,0.1,0.5,1500,1500,0.0
2024-12-22-20-22-25,0.3045778274536133,RRT,env2,2,0.1,0.5,1500,1500,0.0
2024-12-22-20-22-27,1.4523088932037354,RRT*,env2,2,0.1,0.5,1500,1500,0.0
2024-12-22-20-22-27,0.3198397159576416,OBRRT,env2,2,0.1,0.5,1500,1500,0.0
2024-12-22-20-22-27,0.30481672286987305,RRT,env2,2,0.1,0.5,1500,1500,0.0
2024-12-22-20-22-29,1.5417957305908203,RRT*,env2,2,0.1,0.5,1500,1500,0.0
2024-12-22-20-22-29,0.376847505569458,OBRRT,env2,2,0.1,0.5,1500,1208,107.75889010800195
2024-12-22-20-22-30,0.3121819496154785,RRT,env2,2,0.1,0.5,1500,1500,0.0
2024-12-22-20-22-31,1.6417608261108398,RRT*,env2,2,0.1,0.5,1500,1500,0.0
2024-12-22-20-22-32,0.269320011138916,OBRRT,env2,2,0.1,0.5,1500,1500,0.0
2024-12-22-20-22-32,0.260037899017334,RRT,env2,2,0.1,0.5,1500,1500,0.0
2024-12-22-20-22-33,1.546372652053833,RRT*,env2,2,0.1,0.5,1500,1500,0.0
2024-12-22-20-22-34,0.21289706230163574,OBRRT,env2,2,0.1,0.5,1500,1500,0.0
2024-12-22-20-22-34,0.29039549827575684,RRT,env2,2,0.1,0.5,1500,1500,0.0
2024-12-22-20-22-35,1.6646158695220947,RRT*,env2,2,0.1,0.5,1500,1500,0.0
2024-12-22-20-22-36,0.337127685546875,OBRRT,env2,2,0.1,0.5,1500,1500,0.0
2024-12-22-20-22-36,0.2936997413635254,RRT,env2,2,0.1,0.5,1500,1500,0.0
2024-12-22-20-22-38,1.4601876735687256,RRT*,env2,2,0.1,0.5,1500,1500,0.0
2024-12-22-20-22-38,0.3200192451477051,OBRRT,env2,2,0.1,0.5,1500,1500,0.0
2024-12-22-20-22-38,0.2839186191558838,RRT,env2,2,0.1,0.5,1500,1500,0.0
2024-12-22-20-22-40,1.4839870929718018,RRT*,env2,2,0.1,0.5,1500,1500,0.0
2024-12-22-20-22-40,0.32541680335998535,OBRRT,env2,2,0.1,0.5,1500,1400,99.08941945496748
2024-12-22-20-22-40,0.3111882209777832,RRT,env2,2,0.1,0.5,1500,1500,0.0
2024-12-22-20-22-42,1.6579601764678955,RRT*,env2,2,0.1,0.5,1500,1500,0.0
2024-12-22-20-22-42,0.3633902072906494,OBRRT,env2,2,0.1,0.5,1500,1500,0.0
2024-12-22-20-22-43,0.27980613708496094,RRT,env2,2,0.1,0.5,1500,1500,0.0
2024-12-22-20-22-50,7.0604307651519775,RRT*,env2,2,0.1,0.5,1500,790,93.12959138125362
2024-12-22-20-22-50,0.31345200538635254,OBRRT,env2,2,0.1,0.5,1500,1370,106.17283699715486
2024-12-22-20-22-50,0.2644472122192383,RRT,env2,2,0.1,0.5,1500,1500,0.0
2024-12-22-20-22-53,2.3050668239593506,RRT*,env2,2,0.1,0.5,1500,1132,96.66213072029105
2024-12-22-20-22-53,0.29114460945129395,OBRRT,env2,2,0.1,0.5,1500,1500,0.0
2024-12-22-20-22-53,0.3147006034851074,RRT,env2,2,0.1,0.5,1500,1500,0.0
2024-12-22-20-22-55,1.3664143085479736,RRT*,env2,2,0.1,0.5,1500,1500,0.0
2024-12-22-20-22-55,0.43365979194641113,OBRRT,env2,2,0.1,0.5,1500,854,105.57823004235435
2024-12-22-20-22-55,0.29662013053894043,RRT,env2,2,0.1,0.5,1500,1500,0.0
2024-12-22-20-22-57,1.4453098773956299,RRT*,env2,2,0.1,0.5,1500,1500,0.0
2024-12-22-20-22-57,0.39894580841064453,OBRRT,env2,2,0.1,0.5,1500,1011,99.1781441931463
2024-12-22-20-22-57,0.3025810718536377,RRT,env2,2,0.1,0.5,1500,1500,0.0
2024-12-22-20-22-59,1.5075228214263916,RRT*,env2,2,0.1,0.5,1500,1500,0.0
